	ID	UniProt
7974	CHEMBL180022	P04899
7975	CHEMBL180022	Q15759
7976	CHEMBL180022	Q16584
7977	CHEMBL180022	P35916
7978	CHEMBL180022	P22607
7979	CHEMBL180022	O15439
7980	CHEMBL180022	Q96BR1
7981	CHEMBL180022	Q13233
7982	CHEMBL180022	P9WI81
7983	CHEMBL180022	Q8IVH8
7984	CHEMBL180022	Q8IYT8
7985	CHEMBL180022	P48729
7986	CHEMBL180022	O94804
7987	CHEMBL180022	O15438
7988	CHEMBL180022	P16591
7989	CHEMBL180022	Q9Y616
7990	CHEMBL180022	Q13555
7991	CHEMBL180022	Q8NG66
7992	CHEMBL180022	P54619
7993	CHEMBL180022	P42685
7994	CHEMBL180022	Q9UIK4
7995	CHEMBL180022	Q8NFD2
7996	CHEMBL180022	P51451
7997	CHEMBL180022	P35590
7998	CHEMBL180022	Q12866
7999	CHEMBL180022	Q86UX6
8000	CHEMBL180022	O76039
8001	CHEMBL180022	Q6XUX3
8002	CHEMBL180022	P48730
8003	CHEMBL180022	Q96S44
8004	CHEMBL180022	O00750
8005	CHEMBL180022	P30530
8006	CHEMBL180022	P04049
8007	CHEMBL180022	Q9UHD8
8008	CHEMBL180022	P11388
8009	CHEMBL180022	P30291
8010	CHEMBL180022	Q15392
8011	CHEMBL180022	Q7L7X3
8012	CHEMBL180022	Q13557
8013	CHEMBL180022	Q9H2K8
8014	CHEMBL180022	Q13177
8015	CHEMBL180022	Q14289
8016	CHEMBL180022	Q05655
8017	CHEMBL180022	Q99755
8018	CHEMBL180022	P49840
8019	CHEMBL180022	Q9UHD2
8020	CHEMBL180022	Q86UE8
8021	CHEMBL180022	P49674
8022	CHEMBL180022	Q9Y6M4
8023	CHEMBL180022	Q9ULC5
8024	CHEMBL180022	P29320
8025	CHEMBL180022	Q96PY6
8026	CHEMBL180022	Q9Y2U5
8027	CHEMBL180022	Q99683
8028	CHEMBL180022	Q9Y2H1
8029	CHEMBL180022	Q9H3Y6
8030	CHEMBL180022	P54753
8031	CHEMBL180022	Q15375
8032	CHEMBL180022	Q15208
8033	CHEMBL180022	P57058
8034	CHEMBL180022	Q16539
8035	CHEMBL180022	Q13043
8036	CHEMBL180022	Q04771
8037	CHEMBL180022	Q9Y6R4
8038	CHEMBL180022	Q16512
8039	CHEMBL180022	P49761
8040	CHEMBL180022	Q9H0A0
8041	CHEMBL180022	P09769
8042	CHEMBL180022	Q9UQB9
8043	CHEMBL180022	Q13882
8044	CHEMBL180022	Q96L34
8045	CHEMBL180022	P51812
8046	CHEMBL180022	Q9UEW8
8047	CHEMBL180022	O75582
8048	CHEMBL180022	O00329
8049	CHEMBL180022	Q96D53
8050	CHEMBL180022	Q13976
8051	CHEMBL180022	Q02156
8052	CHEMBL180022	Q9BWU1
8053	CHEMBL180022	P51813
8054	CHEMBL180022	Q7RTN6
8055	CHEMBL180022	P0C264
8056	CHEMBL180022	Q9BUB5
8057	CHEMBL180022	Q9Y2W1
8058	CHEMBL180022	O00238
8059	CHEMBL180022	P41743
8060	CHEMBL180022	Q00535
8061	CHEMBL180022	Q9NWZ3
8062	CHEMBL180022	P43405
8063	CHEMBL180022	Q8TD08
8064	CHEMBL180022	Q08345
8065	CHEMBL180022	Q00526
8066	CHEMBL180022	Q02779
8067	CHEMBL180022	Q13163
8068	CHEMBL180022	P15056
8069	CHEMBL180022	Q13153
8070	CHEMBL180022	P24941
8071	CHEMBL180022	O75116
8072	CHEMBL180022	O00444
8073	CHEMBL180022	P42345
8074	CHEMBL180022	P62826
8075	CHEMBL180022	Q6ZN16
8076	CHEMBL180022	Q8N568
8077	CHEMBL180022	P45983
8078	CHEMBL180022	P11216
8079	CHEMBL180022	O60285
8080	CHEMBL180022	O96017
8081	CHEMBL180022	P41240
8082	CHEMBL180022	P51956
8083	CHEMBL180022	P08631
8084	CHEMBL180022	Q9H093
8085	CHEMBL180022	O94921
8086	CHEMBL2105755	P35372
8087	CHEMBL2105755	P41143
8088	CHEMBL3545311	Q04912
8089	CHEMBL3545311	P06748
8090	CHEMBL3545311	Q9HC35
8091	CHEMBL3545311	Q9UM73
8092	CHEMBL3545311	P06213
8093	CHEMBL3545311	P08581
8094	CHEMBL3545311	P00533
8095	CHEMBL3545311	P36888
8096	CHEMBL3545311	P08069
8097	CHEMBL3545311	P0DTD1
8098	CHEMBL3545311	P08922
8099	CHEMBL3545311	P40337
8100	CHEMBL608533	O00764
8101	CHEMBL608533	P06213
8102	CHEMBL608533	P49137
8103	CHEMBL608533	Q92499
8104	CHEMBL608533	Q8TDC3
8105	CHEMBL608533	O75460
8106	CHEMBL608533	P22830
8107	CHEMBL608533	Q86Y07
8108	CHEMBL608533	Q8TBX8
8109	CHEMBL608533	P50750
8110	CHEMBL608533	Q9NYV4
8111	CHEMBL608533	P12236
8112	CHEMBL608533	Q86TW2
8113	CHEMBL608533	O15146
8114	CHEMBL608533	P06239
8115	CHEMBL608533	Q9H2X6
8116	CHEMBL608533	P29597
8117	CHEMBL608533	Q8TDR2
8118	CHEMBL608533	P28482
8119	CHEMBL608533	Q7KZI7
8120	CHEMBL608533	Q9UBE8
8121	CHEMBL608533	P51617
8122	CHEMBL608533	P22694
8123	CHEMBL608533	Q9H4B4
8124	CHEMBL608533	Q9BYT3
8125	CHEMBL608533	Q13873
8126	CHEMBL608533	P29322
8127	CHEMBL608533	O14965
8128	CHEMBL608533	P31751
8129	CHEMBL608533	Q9P289
8130	CHEMBL608533	P49748
8131	CHEMBL608533	P53350
8132	CHEMBL608533	Q9H1R3
8133	CHEMBL608533	Q8NE63
8134	CHEMBL608533	Q9UKE5
8135	CHEMBL608533	P49841
8136	CHEMBL608533	P42679
8137	CHEMBL608533	Q9UF33
8138	CHEMBL608533	P19784
8139	CHEMBL608533	P11274
8140	CHEMBL608533	Q8N4C8
8141	CHEMBL608533	P31152
8142	CHEMBL608533	P16234
8143	CHEMBL608533	P62344
8144	CHEMBL608533	Q15835
8145	CHEMBL608533	P54762
8146	CHEMBL608533	P54756
8147	CHEMBL608533	P11309
8148	CHEMBL608533	Q9P2R7
8149	CHEMBL608533	P53779
8150	CHEMBL608533	Q9NSY1
8151	CHEMBL608533	Q9UK32
8152	CHEMBL608533	Q8NI60
8153	CHEMBL608533	P34947
8154	CHEMBL608533	P45984
8155	CHEMBL608533	P22612
8156	CHEMBL608533	Q8WXR4
8157	CHEMBL608533	O60674
8158	CHEMBL608533	O43741
8159	CHEMBL608533	Q9H773
8160	CHEMBL608533	Q00536
8161	CHEMBL608533	P80370
8162	CHEMBL608533	Q58FF8
8163	CHEMBL608533	Q13131
8164	CHEMBL608533	Q15746
8165	CHEMBL608533	Q05513
8166	CHEMBL608533	Q9H2G2
8167	CHEMBL608533	Q9Y572
8168	CHEMBL608533	P52564
8169	CHEMBL608533	O14730
8170	CHEMBL608533	P27361
8171	CHEMBL608533	P08574
8172	CHEMBL608533	Q59H18
8173	CHEMBL608533	P07332
8174	CHEMBL608533	Q86Z02
8175	CHEMBL608533	Q8NEV4
8176	CHEMBL608533	P51955
8177	CHEMBL608533	P06241
8178	CHEMBL608533	P05771
8179	CHEMBL608533	O75385
8180	CHEMBL608533	P24723
8181	CHEMBL608533	Q56UN5
8182	CHEMBL608533	O43353
8183	CHEMBL608533	P12931
8184	CHEMBL608533	Q9BXA7
8185	CHEMBL608533	P53671
8186	CHEMBL608533	Q16288
8187	CHEMBL608533	Q02750
8188	CHEMBL608533	P32298
8189	CHEMBL608533	Q02763
8190	CHEMBL608533	P17948
8191	CHEMBL608533	P49411
8192	CHEMBL608533	P53355
8193	CHEMBL608533	P21860
8194	CHEMBL608533	Q16566
8195	CHEMBL608533	P49759
8196	CHEMBL608533	P18074
8197	CHEMBL608533	Q16513
8198	CHEMBL608533	O43293
8199	CHEMBL608533	P51946
8200	CHEMBL608533	Q6DT37
8201	CHEMBL608533	P54819
8202	CHEMBL608533	P68400
8203	CHEMBL608533	Q9NRM7
8204	CHEMBL608533	P42680
8205	CHEMBL608533	Q99759
8206	CHEMBL608533	P78362
8207	CHEMBL608533	Q9H422
8208	CHEMBL608533	O60331
8209	CHEMBL608533	Q02880
8210	CHEMBL608533	Q13523
8211	CHEMBL608533	Q9NRP7
8212	CHEMBL608533	Q9BX84
8213	CHEMBL608533	P21709
8214	CHEMBL608533	Q96RR4
8215	CHEMBL608533	Q86V86
8216	CHEMBL608533	O75643
8217	CHEMBL608533	Q9UL54
8218	CHEMBL608533	Q9Y4K4
8219	CHEMBL608533	Q9HAZ1
8220	CHEMBL608533	P05141
8221	CHEMBL608533	Q8N752
8222	CHEMBL608533	Q00532
8223	CHEMBL608533	Q96Q40
8224	CHEMBL608533	Q5VT25
8225	CHEMBL608533	P14635
8226	CHEMBL608533	Q16816
8227	CHEMBL608533	Q32MK0
8228	CHEMBL608533	P78356
8229	CHEMBL608533	Q9NQU5
8230	CHEMBL608533	O95382
8231	CHEMBL608533	O94768
8232	CHEMBL608533	P11802
8233	CHEMBL608533	Q9P2K8
8234	CHEMBL608533	Q06418
8235	CHEMBL608533	Q15303
8236	CHEMBL608533	P11362
8237	CHEMBL608533	P35968
8238	CHEMBL608533	P27037
8239	CHEMBL608533	Q8TF76
8240	CHEMBL608533	P00519
8241	CHEMBL608533	Q8TDX7
8242	CHEMBL608533	P51817
8243	CHEMBL608533	Q9UQ88
8244	CHEMBL608533	P20794
8245	CHEMBL608533	P57059
8246	CHEMBL608533	Q9UEE5
8247	CHEMBL608533	Q14012
8248	CHEMBL608533	P23443
8249	CHEMBL608533	Q00534
8250	CHEMBL608533	Q96PF2
8251	CHEMBL608533	Q07002
8252	CHEMBL608533	O95835
8253	CHEMBL608533	Q13627
8254	CHEMBL608533	P21127
8255	CHEMBL608533	Q9BVS4
8256	CHEMBL608533	P17612
8257	CHEMBL608533	P46734
8258	CHEMBL608533	O60563
8259	CHEMBL608533	Q92772
8260	CHEMBL608533	O00418
8261	CHEMBL608533	O00571
8262	CHEMBL608533	O14936
8263	CHEMBL608533	Q13554
8264	CHEMBL608533	Q9Y5S2
8265	CHEMBL608533	Q9P1W9
8266	CHEMBL608533	Q01538
8267	CHEMBL608533	P42336
8268	CHEMBL608533	Q9Y3S1
8269	CHEMBL608533	P31749
8270	CHEMBL608533	Q9HCP0
8271	CHEMBL608533	Q9P0J0
8272	CHEMBL608533	Q9UGJ0
8273	CHEMBL608533	Q9Y6E0
8274	CHEMBL608533	O14733
8275	CHEMBL608533	O14976
8276	CHEMBL608533	P31689
8277	CHEMBL608533	Q13464
8278	CHEMBL608533	Q04759
8279	CHEMBL608533	Q9P286
8280	CHEMBL608533	O94806
8281	CHEMBL608533	O14757
8282	CHEMBL608533	Q6PHR2
8283	CHEMBL608533	P61075
8284	CHEMBL608533	Q9UBF8
8285	CHEMBL608533	Q96GD4
8286	CHEMBL608533	Q16644
8287	CHEMBL608533	Q16620
8288	CHEMBL608533	P51957
8289	CHEMBL608533	Q6ZSR9
8290	CHEMBL608533	P42338
8291	CHEMBL608533	Q9UQM7
8292	CHEMBL608533	Q92918
8293	CHEMBL608533	P41250
8294	CHEMBL608533	Q8TD19
8295	CHEMBL608533	P43403
8296	CHEMBL608533	P61026
8297	CHEMBL608533	P17252
8298	CHEMBL608533	Q12797
8299	CHEMBL608533	Q92630
8300	CHEMBL608533	O14920
8301	CHEMBL608533	Q99640
8302	CHEMBL608533	P07947
8303	CHEMBL608533	Q9C098
8304	CHEMBL608533	P08069
8305	CHEMBL608533	Q13237
8306	CHEMBL608533	Q76MJ5
8307	CHEMBL608533	P27707
8308	CHEMBL608533	O96013
8309	CHEMBL608533	O75716
8310	CHEMBL608533	P14616
8311	CHEMBL608533	Q16832
8312	CHEMBL608533	P80192
8313	CHEMBL608533	P23458
8314	CHEMBL608533	P15735
8315	CHEMBL608533	Q5HYI8
8316	CHEMBL608533	P05129
8317	CHEMBL608533	Q13705
8318	CHEMBL608533	Q15831
8319	CHEMBL608533	Q96RG2
8320	CHEMBL608533	Q9UPE1
8321	CHEMBL608533	O15111
8322	CHEMBL608533	O60313
8323	CHEMBL608533	Q12851
8324	CHEMBL608533	P06737
8325	CHEMBL608533	P13861
8326	CHEMBL608533	P48736
8327	CHEMBL608533	Q96SB4
8328	CHEMBL608533	Q9H0K1
8329	CHEMBL608533	P54760
8330	CHEMBL608533	O96020
8331	CHEMBL608533	O75747
8332	CHEMBL608533	Q9BYP7
8333	CHEMBL608533	P09619
8334	CHEMBL608533	Q05397
8335	CHEMBL608533	Q15139
8336	CHEMBL608533	Q16659
8337	CHEMBL608533	P50613
8338	CHEMBL608533	P26196
8339	CHEMBL608533	Q9HBH9
8340	CHEMBL608533	P53667
8341	CHEMBL608533	Q15078
8342	CHEMBL608533	P78368
8343	CHEMBL608533	P04629
8344	CHEMBL608533	O15530
8345	CHEMBL608533	Q86YV6
8346	CHEMBL608533	Q52WX2
8347	CHEMBL608533	P00533
8348	CHEMBL608533	P21802
8349	CHEMBL608533	Q12852
8350	CHEMBL608533	Q6P3R8
8351	CHEMBL608533	Q8N5S9
8352	CHEMBL608533	Q5S007
8353	CHEMBL608533	Q8WU08
8354	CHEMBL608533	P52333
8355	CHEMBL608533	O15254
8356	CHEMBL608533	O95819
8357	CHEMBL608533	Q9Y2H9
8358	CHEMBL608533	P29323
8359	CHEMBL608533	P16083
8360	CHEMBL608533	Q9UM73
8361	CHEMBL608533	Q06187
8362	CHEMBL608533	Q8WTQ7
8363	CHEMBL608533	O43318
8364	CHEMBL608533	Q8IWQ3
8365	CHEMBL608533	P31153
8366	CHEMBL608533	Q9H2K2
8367	CHEMBL608533	P78396
8368	CHEMBL608533	P10398
8369	CHEMBL608533	Q13164
8370	CHEMBL608533	O75676
8371	CHEMBL608533	Q9NU22
8372	CHEMBL608533	Q14004
8373	CHEMBL608533	P22234
8374	CHEMBL608533	O43283
8375	CHEMBL608533	P08581
8376	CHEMBL608533	P07948
8377	CHEMBL608533	P20340
8378	CHEMBL608533	Q14683
8379	CHEMBL608533	Q15569
8380	CHEMBL608533	O00141
8381	CHEMBL608533	P24864
8382	CHEMBL608533	P49336
8383	CHEMBL608533	Q13188
8384	CHEMBL608533	Q9BZL6
8385	CHEMBL608533	P30281
8386	CHEMBL608533	P36897
8387	CHEMBL608533	P33991
8388	CHEMBL608533	Q14164
8389	CHEMBL608533	P54577
8390	CHEMBL608533	P54646
8391	CHEMBL608533	P30519
8392	CHEMBL608533	Q9Y478
8393	CHEMBL608533	P06493
8394	CHEMBL608533	P43686
8395	CHEMBL608533	P19525
8396	CHEMBL608533	Q9BRS2
8397	CHEMBL608533	P37023
8398	CHEMBL608533	Q9NTK5
8399	CHEMBL608533	P45985
8400	CHEMBL608533	Q9NSD9
8401	CHEMBL608533	Q9UPZ9
8402	CHEMBL608533	P36888
8403	CHEMBL608533	P20248
8404	CHEMBL608533	P42681
8405	CHEMBL608533	P07949
8406	CHEMBL608533	Q9HBY8
8407	CHEMBL608533	Q9UKI8
8408	CHEMBL608533	O15264
8409	CHEMBL608533	Q9Y243
8410	CHEMBL608533	P36507
8411	CHEMBL608533	P04626
8412	CHEMBL608533	Q9NY57
8413	CHEMBL608533	Q00537
8414	CHEMBL608533	Q7Z406
8415	CHEMBL608533	P53778
8416	CHEMBL608533	Q13546
8417	CHEMBL608533	P10721
8418	CHEMBL608533	Q15418
8419	CHEMBL608533	P49760
8420	CHEMBL608533	Q8IY84
8421	CHEMBL608533	Q01813
8422	CHEMBL608533	O75914
8423	CHEMBL608533	Q9NYY3
8424	CHEMBL608533	Q04912
8425	CHEMBL608533	P37173
8426	CHEMBL608533	O14578
8427	CHEMBL608533	P68370
8428	CHEMBL608533	P42684
8429	CHEMBL608533	P57078
8430	CHEMBL608533	Q07912
8431	CHEMBL608533	P11799
8432	CHEMBL608533	Q96NX5
8433	CHEMBL608533	Q14680
8434	CHEMBL608533	Q13418
8435	CHEMBL608533	Q15349
8436	CHEMBL608533	P43250
8437	CHEMBL608533	O15197
8438	CHEMBL608533	P25098
8439	CHEMBL608533	P55263
8440	CHEMBL608533	P42285
8441	CHEMBL608533	Q9HC98
8442	CHEMBL608533	P29317
8443	CHEMBL608533	Q8IVW4
8444	CHEMBL608533	P54764
8445	CHEMBL608533	P61158
8446	CHEMBL608533	Q9NYL2
8447	CHEMBL608533	Q9P0L2
8448	CHEMBL608533	Q8IW41
8449	CHEMBL608533	Q9Y463
8450	CHEMBL608533	P0DTD1
8451	CHEMBL608533	P08922
8452	CHEMBL608533	P33981
8453	CHEMBL608533	Q08881
8454	CHEMBL608533	P36894
8455	CHEMBL608533	P0C1S8
8456	CHEMBL608533	O95347
8457	CHEMBL608533	Q9NRH2
8458	CHEMBL608533	O00506
8459	CHEMBL608533	P27448
8460	CHEMBL608533	P07333
8461	CHEMBL608533	Q8IU85
8462	CHEMBL608533	P22455
8463	CHEMBL608533	Q09013
8464	CHEMBL608533	Q9Y2K2
8465	CHEMBL608533	O15075
8466	CHEMBL608533	P29376
8467	CHEMBL608533	P36896
8468	CHEMBL608533	P61160
8469	CHEMBL608533	Q13470
8470	CHEMBL608533	Q9BQI3
8471	CHEMBL608533	O95747
8472	CHEMBL608533	Q2M2I8
8473	CHEMBL608533	P04899
8474	CHEMBL608533	Q15759
8475	CHEMBL608533	Q16584
8476	CHEMBL608533	P35916
8477	CHEMBL608533	P22607
8478	CHEMBL608533	Q96BR1
8479	CHEMBL608533	Q13233
8480	CHEMBL608533	P9WI81
8481	CHEMBL608533	Q8IVH8
8482	CHEMBL608533	Q8IYT8
8483	CHEMBL608533	P48729
8484	CHEMBL608533	O94804
8485	CHEMBL608533	P16591
8486	CHEMBL608533	Q9Y616
8487	CHEMBL608533	Q13555
8488	CHEMBL608533	Q8NG66
8489	CHEMBL608533	P54619
8490	CHEMBL608533	P38117
8491	CHEMBL608533	P42685
8492	CHEMBL608533	Q9UIK4
8493	CHEMBL608533	Q8NFD2
8494	CHEMBL608533	P51451
8495	CHEMBL608533	P35590
8496	CHEMBL608533	Q12866
8497	CHEMBL608533	Q86UX6
8498	CHEMBL608533	O76039
8499	CHEMBL608533	Q6XUX3
8500	CHEMBL608533	P48730
8501	CHEMBL608533	P30086
8502	CHEMBL608533	Q96S44
8503	CHEMBL608533	O00750
8504	CHEMBL608533	P30530
8505	CHEMBL608533	P04049
8506	CHEMBL608533	Q9UHD8
8507	CHEMBL608533	P11388
8508	CHEMBL608533	P30291
8509	CHEMBL608533	Q15392
8510	CHEMBL608533	Q7L7X3
8511	CHEMBL608533	Q13557
8512	CHEMBL608533	Q9H2K8
8513	CHEMBL608533	Q13177
8514	CHEMBL608533	Q14289
8515	CHEMBL608533	Q05655
8516	CHEMBL608533	Q99755
8517	CHEMBL608533	P49840
8518	CHEMBL608533	Q9UHD2
8519	CHEMBL608533	Q86UE8
8520	CHEMBL608533	P49674
8521	CHEMBL608533	Q9Y6M4
8522	CHEMBL608533	P29320
8523	CHEMBL608533	Q96PY6
8524	CHEMBL608533	Q9Y2U5
8525	CHEMBL608533	Q99683
8526	CHEMBL608533	Q9Y2H1
8527	CHEMBL608533	Q9H3Y6
8528	CHEMBL608533	P54753
8529	CHEMBL608533	Q15375
8530	CHEMBL608533	P57058
8531	CHEMBL608533	Q15208
8532	CHEMBL608533	Q16539
8533	CHEMBL608533	Q13043
8534	CHEMBL608533	Q04771
8535	CHEMBL608533	Q9Y6R4
8536	CHEMBL608533	Q16512
8537	CHEMBL608533	P49761
8538	CHEMBL608533	Q9H0A0
8539	CHEMBL608533	P09769
8540	CHEMBL608533	P67870
8541	CHEMBL608533	Q9UQB9
8542	CHEMBL608533	Q13882
8543	CHEMBL608533	Q96L34
8544	CHEMBL608533	P51812
8545	CHEMBL608533	Q9UEW8
8546	CHEMBL608533	O75582
8547	CHEMBL608533	O00329
8548	CHEMBL608533	Q96D53
8549	CHEMBL608533	Q13976
8550	CHEMBL608533	Q02156
8551	CHEMBL608533	Q9UGI9
8552	CHEMBL608533	Q9BWU1
8553	CHEMBL608533	P51813
8554	CHEMBL608533	Q7RTN6
8555	CHEMBL608533	P0C264
8556	CHEMBL608533	Q9BUB5
8557	CHEMBL608533	O00238
8558	CHEMBL608533	P41743
8559	CHEMBL608533	Q00535
8560	CHEMBL608533	Q9NWZ3
8561	CHEMBL608533	P43405
8562	CHEMBL608533	Q8TD08
8563	CHEMBL608533	Q08345
8564	CHEMBL608533	Q00526
8565	CHEMBL608533	Q02779
8566	CHEMBL608533	Q13163
8567	CHEMBL608533	P15056
8568	CHEMBL608533	O60841
8569	CHEMBL608533	Q13153
8570	CHEMBL608533	P24941
8571	CHEMBL608533	O75116
8572	CHEMBL608533	O00444
8573	CHEMBL608533	P42345
8574	CHEMBL608533	P62826
8575	CHEMBL608533	Q6ZN16
8576	CHEMBL608533	Q8N568
8577	CHEMBL608533	P45983
8578	CHEMBL608533	P11216
8579	CHEMBL608533	O60285
8580	CHEMBL608533	O96017
8581	CHEMBL608533	P41240
8582	CHEMBL608533	P51956
8583	CHEMBL608533	P08631
8584	CHEMBL608533	Q9H093
8585	CHEMBL608533	O94921
8586	CHEMBL408403	P41143
8587	CHEMBL408403	P29089
8588	CHEMBL408403	P25104
8589	CHEMBL408403	P50052
8590	CHEMBL408403	P07550
8591	CHEMBL408403	Q92830
8592	CHEMBL408403	P34976
8593	CHEMBL408403	P25095
8594	CHEMBL408403	P35351
8595	CHEMBL408403	P04062
8596	CHEMBL408403	Q9UBT6
8597	CHEMBL408403	P30556
8598	CHEMBL278623	Q92847
8599	CHEMBL3545123	Q9WMX2
8600	CHEMBL3545123	Q5L478
8601	CHEMBL3545123	D2K2A8
8602	CHEMBL3545123	A3EZI9
8603	CHEMBL3545363	A3EZI9
8604	CHEMBL3545363	D2K2A8
8605	CHEMBL1770248	Q8TCC7
8606	CHEMBL1770248	O15244
8607	CHEMBL1770248	O88446
8608	CHEMBL1770248	Q9R0W2
8609	CHEMBL1770248	P31639
8610	CHEMBL1770248	P53792
8611	CHEMBL1770248	Q4U2R8
8612	CHEMBL1770248	P0DTD1
8613	CHEMBL1770248	P13866
8614	CHEMBL1770248	Q9NY91
8615	CHEMBL290916	P11509
8616	CHEMBL290916	P07550
8617	CHEMBL290916	P15823
8618	CHEMBL290916	P00533
8619	CHEMBL290916	P41145
8620	CHEMBL290916	P29477
8621	CHEMBL290916	P51681
8622	CHEMBL290916	Q9HAW9
8623	CHEMBL290916	P00352
8624	CHEMBL290916	P08913
8625	CHEMBL290916	P08575
8626	CHEMBL290916	A6XA80
8627	CHEMBL290916	P07943
8628	CHEMBL290916	P51450
8629	CHEMBL290916	P35503
8630	CHEMBL290916	P22309
8631	CHEMBL290916	P9WHJ3
8632	CHEMBL290916	Q01196
8633	CHEMBL290916	P11712
8634	CHEMBL290916	P28223
8635	CHEMBL290916	P33261
8636	CHEMBL290916	P31645
8637	CHEMBL290916	P35372
8638	CHEMBL290916	P06239
8639	CHEMBL290916	P25929
8640	CHEMBL290916	P22310
8641	CHEMBL290916	P12530
8642	CHEMBL290916	P41968
8643	CHEMBL290916	P21397
8644	CHEMBL290916	P28482
8645	CHEMBL290916	P25100
8646	CHEMBL290916	B2RXH2
8647	CHEMBL290916	O75496
8648	CHEMBL290916	P18089
8649	CHEMBL290916	P16473
8650	CHEMBL290916	P12822
8651	CHEMBL290916	P30411
8652	CHEMBL290916	O00255
8653	CHEMBL290916	O75795
8654	CHEMBL290916	P32238
8655	CHEMBL290916	P35354
8656	CHEMBL290916	P25021
8657	CHEMBL290916	P08912
8658	CHEMBL290916	O76074
8659	CHEMBL290916	P08172
8660	CHEMBL290916	P29476
8661	CHEMBL290916	P33032
8662	CHEMBL290916	P22771
8663	CHEMBL290916	P15127
8664	CHEMBL290916	Q690N0
8665	CHEMBL290916	P15207
8666	CHEMBL290916	P19327
8667	CHEMBL290916	O75874
8668	CHEMBL290916	Q08209
8669	CHEMBL290916	P14416
8670	CHEMBL290916	Q9HAW7
8671	CHEMBL290916	Q99720
8672	CHEMBL290916	P39748
8673	CHEMBL290916	P32241
8674	CHEMBL290916	P49146
8675	CHEMBL290916	P14780
8676	CHEMBL290916	P25105
8677	CHEMBL290916	P08588
8678	CHEMBL290916	P25024
8679	CHEMBL290916	P24557
8680	CHEMBL290916	P08311
8681	CHEMBL290916	P50406
8682	CHEMBL290916	P16662
8683	CHEMBL290916	Q9UNA4
8684	CHEMBL290916	P21728
8685	CHEMBL290916	P20781
8686	CHEMBL290916	P9WMR3
8687	CHEMBL290916	P03956
8688	CHEMBL290916	P21554
8689	CHEMBL290916	P37288
8690	CHEMBL290916	P27338
8691	CHEMBL290916	P13945
8692	CHEMBL290916	Q16539
8693	CHEMBL290916	P23219
8694	CHEMBL290916	P41597
8695	CHEMBL290916	P10253
8696	CHEMBL290916	P0DMS8
8697	CHEMBL290916	P21452
8698	CHEMBL290916	P10635
8699	CHEMBL290916	P21588
8700	CHEMBL290916	P04062
8701	CHEMBL290916	P22303
8702	CHEMBL290916	Q12809
8703	CHEMBL290916	P27361
8704	CHEMBL290916	P08246
8705	CHEMBL290916	P29274
8706	CHEMBL290916	P00918
8707	CHEMBL290916	P30988
8708	CHEMBL290916	P41595
8709	CHEMBL290916	Q03164
8710	CHEMBL290916	P18825
8711	CHEMBL290916	P04626
8712	CHEMBL290916	Q16637
8713	CHEMBL290916	P15917
8714	CHEMBL290916	P17252
8715	CHEMBL290916	P25103
8716	CHEMBL290916	P07727
8717	CHEMBL290916	Q13951
8718	CHEMBL290916	P06133
8719	CHEMBL290916	P06241
8720	CHEMBL290916	P11229
8721	CHEMBL290916	Q16236
8722	CHEMBL290916	P28335
8723	CHEMBL290916	P10636
8724	CHEMBL290916	P05181
8725	CHEMBL290916	P04150
8726	CHEMBL290916	Q92731
8727	CHEMBL290916	P03372
8728	CHEMBL290916	P19224
8729	CHEMBL290916	P29466
8730	CHEMBL290916	P21917
8731	CHEMBL290916	P24524
8732	CHEMBL290916	P04035
8733	CHEMBL290916	P28564
8734	CHEMBL290916	P25025
8735	CHEMBL290916	P20309
8736	CHEMBL290916	P05067
8737	CHEMBL290916	O89049
8738	CHEMBL290916	P17948
8739	CHEMBL290916	P39654
8740	CHEMBL290916	P23975
8741	CHEMBL290916	P50052
8742	CHEMBL290916	Q9Y271
8743	CHEMBL290916	P37231
8744	CHEMBL290916	O70528
8745	CHEMBL290916	P11473
8746	CHEMBL290916	O60656
8747	CHEMBL290916	P41143
8748	CHEMBL290916	P32245
8749	CHEMBL290916	P30542
8750	CHEMBL290916	P35462
8751	CHEMBL290916	P08173
8752	CHEMBL290916	P25101
8753	CHEMBL290916	Q9NUW8
8754	CHEMBL290916	P27695
8755	CHEMBL290916	Q01959
8756	CHEMBL290916	P43140
8757	CHEMBL290916	P0DTD1
8758	CHEMBL290916	P35367
8759	CHEMBL290916	P21589
8760	CHEMBL290916	P08684
8761	CHEMBL290916	Q9HAW8
8762	CHEMBL290916	P54855
8763	CHEMBL290916	P19793
8764	CHEMBL290916	P05177
8765	CHEMBL290916	P51679
8766	CHEMBL3989908	P48735
8767	CHEMBL3989908	P0DTD1
8768	CHEMBL3989908	O75874
8769	CHEMBL3545110	Q15078
8770	CHEMBL3545110	P78368
8771	CHEMBL3545110	P04629
8772	CHEMBL3545110	O00764
8773	CHEMBL3545110	P06213
8774	CHEMBL3545110	P49137
8775	CHEMBL3545110	Q92499
8776	CHEMBL3545110	P00533
8777	CHEMBL3545110	O75460
8778	CHEMBL3545110	P22830
8779	CHEMBL3545110	Q8TBX8
8780	CHEMBL3545110	P50750
8781	CHEMBL3545110	Q9NYV4
8782	CHEMBL3545110	P12236
8783	CHEMBL3545110	O15254
8784	CHEMBL3545110	Q86TW2
8785	CHEMBL3545110	O95819
8786	CHEMBL3545110	P29323
